,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
45545,20,6,1,165,49,8,12,1846,3,15,8,12,13,5,11,30,38,27,0,0,0,0,0
45546,289,6,1,7,10,14,9,2,59,55,3,109,9,2,4,9,16,69,36,27,0,0,0
45547,1986,6,1,7,10,14,8,2,310,3,41,15,8,2,4,9,16,78,9,28,0,0,0
45548,236,32,33,1,22,37,17,31,2,107,3,47,102,15,31,2,4,9,16,71,35,28,0
45549,392,50,51,1,7,10,14,4,44,43,42,3,15,4,44,4,9,16,76,4,25,0,0
45550,20,6,1,22,10,14,26,16,24,21,3,23,8,12,9,19,16,76,26,25,0,0,0
45551,376,6,1,22,10,17,4,44,24,85,84,3,60,39,8,12,9,19,16,76,31,27,0
45552,244,32,33,57,22,10,17,38,12,24,21,3,23,40,12,9,19,16,40,30,27,0,0
45553,483,32,33,1,7,37,17,36,2,132,133,41,15,36,2,13,5,11,77,9,54,0,0
45554,301,6,1,7,10,17,8,2,103,115,53,3,29,15,8,2,19,30,12,40,38,27,0
45555,3400,32,33,1,7,37,17,31,2,86,172,23,29,31,2,13,5,11,30,19,27,0,0
45556,342,6,1,7,10,17,4,18,43,42,3,29,190,15,4,18,5,30,16,73,30,27,0
45557,1903,32,33,1,7,10,17,8,2,235,182,45,3,23,8,2,13,5,11,61,8,54,0
45558,20,66,1,56,49,4,18,89,29,23,4,18,13,5,11,38,9,25,0,0,0,0,0
45559,369,6,1,7,37,17,4,18,48,91,3,15,41,4,18,13,5,11,62,9,28,0,0
45560,2274,6,1,7,10,17,5,12,114,3,122,15,36,12,4,9,16,79,5,28,0,0,0
45561,530,6,1,7,37,17,4,18,96,95,3,23,15,8,2,19,30,12,64,19,25,0,0
45562,503,6,1,22,10,17,4,44,24,85,84,3,23,4,44,4,9,16,38,38,28,0,0
45563,20,6,1,22,10,14,4,16,24,21,3,60,15,4,16,13,5,11,72,38,25,0,0
45564,247,6,1,7,37,17,26,2,43,42,3,15,9,2,20,5,38,27,0,0,0,0,0
45565,7610,6,1,7,34,14,5,2,306,319,3,15,5,2,13,5,11,38,30,25,0,0,0
45566,20,6,1,22,10,17,9,16,24,21,3,111,9,16,13,5,11,73,26,27,0,0,0
45567,20,6,67,7,10,14,4,44,65,88,7,3,68,4,44,13,5,11,83,31,27,0,0
45568,20,6,1,22,10,14,26,12,24,21,3,23,26,12,13,5,11,77,5,25,0,0,0
45569,202,6,1,7,10,14,38,12,59,55,3,15,29,35,12,4,9,16,30,30,25,0,0
45570,20,6,1,22,10,17,8,11,24,21,3,29,39,8,11,13,5,11,64,30,27,0,0
45571,2639,6,1,7,10,17,9,2,117,53,3,68,9,2,4,9,16,30,38,28,0,0,0
45572,20,6,67,7,10,17,8,12,131,53,3,23,41,8,12,13,5,11,8,8,28,0,0
45573,20,6,1,7,10,17,4,44,48,21,3,41,23,8,12,4,9,16,80,31,28,0,0
45574,20,6,67,7,10,17,4,44,48,21,3,23,15,4,44,13,5,11,77,40,27,0,0
45575,20,32,33,93,22,10,14,13,2,24,21,3,15,4,138,13,5,11,79,9,27,0,0
45576,876,6,1,7,37,17,40,2,86,172,3,23,41,40,2,9,19,16,81,35,52,0,0
45577,883,6,1,7,10,14,8,2,157,135,139,3,23,29,8,2,9,19,16,73,4,25,0
45578,566,6,1,7,37,17,8,2,104,3,15,63,8,2,13,5,11,75,31,28,0,0,0
45579,1511,6,1,7,10,14,38,12,96,95,114,29,118,15,35,12,13,5,11,79,5,27,0
45580,2959,6,1,7,37,17,31,2,386,393,3,29,15,31,2,13,5,11,69,9,27,0,0
45581,179,6,1,7,10,14,4,18,411,412,413,53,3,92,23,4,18,13,5,11,38,36,27
45582,525,50,51,1,7,37,17,5,2,98,3,23,5,2,13,5,11,61,31,28,0,0,0
45583,20,6,93,22,10,17,9,11,24,21,3,23,15,9,11,13,5,11,79,19,27,0,0
45584,970,32,33,1,7,37,17,4,18,46,45,3,41,4,18,4,9,16,77,9,27,0,0
45585,210,32,33,1,7,37,17,4,18,23,143,141,3,63,4,18,9,19,16,61,31,28,0
45586,20,6,1,7,34,14,26,2,126,53,3,15,90,26,2,13,5,11,64,30,27,0,0
45587,339,6,1,7,34,14,8,2,46,45,3,15,41,8,2,20,31,38,28,0,0,0,0
45588,1741,6,1,7,37,17,26,2,114,3,29,118,15,26,2,19,30,12,8,31,28,0,0
45589,835,50,51,1,7,10,14,31,2,96,95,3,68,31,2,4,9,16,31,5,28,0,0
45590,706,6,1,7,10,14,8,2,46,45,120,127,23,15,8,2,30,16,19,12,31,9,25
45591,812,6,1,22,10,17,26,12,24,21,3,23,31,12,4,9,16,71,36,28,0,0,0
45592,20,6,1,22,49,8,2,107,3,134,102,8,2,13,5,11,62,8,27,0,0,0,0
45593,630,6,1,7,10,14,19,12,175,53,119,15,23,36,12,9,19,16,62,40,52,0,0
45594,1470,6,1,7,10,14,4,18,48,21,3,15,41,4,18,13,5,11,78,30,25,0,0
45595,20,6,1,7,10,14,4,44,130,55,3,29,15,4,44,13,5,11,75,40,27,0,0
45596,371,50,51,1,7,10,14,31,2,43,42,3,47,31,2,4,9,16,38,31,25,0,0
45597,622,50,51,1,7,34,14,8,2,43,42,3,15,23,8,2,4,9,16,69,5,27,0
45598,5864,32,33,1,22,37,17,26,2,24,21,3,29,39,15,26,2,4,9,16,75,30,27
45599,195,6,1,7,10,14,19,12,43,42,3,23,15,35,12,30,16,19,12,72,9,25,0
45600,20,6,1,22,49,9,16,24,85,84,3,101,9,16,13,5,11,69,31,28,0,0,0
45601,5301,6,1,22,10,14,4,44,24,21,3,23,15,8,12,4,9,16,100,35,27,0,0
45602,3417,6,1,7,34,14,9,2,86,97,3,15,124,9,2,13,5,11,9,19,25,0,0
45603,886,32,33,1,22,10,17,19,12,24,21,3,29,39,15,5,12,13,5,11,74,38,28
45604,256,6,1,7,10,14,8,2,48,91,3,29,8,2,13,5,11,70,26,27,0,0,0
45605,271,2360,6,57,22,10,14,19,12,24,21,3,47,15,19,12,4,9,16,72,8,25,0
45606,355,32,33,1,7,37,17,8,2,46,45,43,42,23,15,8,2,20,40,40,25,0,0
45607,573,6,1,7,34,14,31,2,46,45,3,108,31,2,13,5,11,64,31,25,0,0,0
45608,20,66,57,56,49,4,18,180,3,90,4,18,13,5,11,81,5,28,0,0,0,0,0
45609,815,32,33,1,22,34,14,19,2,24,91,3,23,218,19,2,9,19,16,71,26,27,0
45610,2254,50,51,1,7,34,14,36,2,59,55,46,45,68,36,2,19,30,12,81,31,25,0
45611,7783,32,33,1,22,10,17,26,12,24,21,3,47,39,26,12,4,9,16,31,40,25,0
45612,1396,1396,6,1,7,34,14,4,18,114,3,29,58,4,18,4,9,16,26,9,25,0,0
45613,381,6,1,7,37,17,5,2,292,293,3,15,5,2,13,5,11,19,35,25,0,0,0
45614,6393,32,33,1,7,10,17,4,18,96,95,3,23,15,4,18,13,5,11,31,8,54,0
45615,974,32,33,1,7,34,14,4,18,106,113,53,144,15,41,4,18,20,38,8,28,0,0
45616,207,6,1,7,37,17,4,18,126,53,3,23,4,18,13,5,11,8,40,28,0,0,0
45617,20,6,1,22,10,17,4,44,24,21,3,29,39,4,44,13,5,11,75,5,25,0,0
45618,20,6,93,7,49,4,138,43,42,3,47,15,8,11,13,5,11,26,4,27,0,0,0
45619,162,50,51,1,7,37,17,26,2,86,97,3,15,26,2,13,5,11,79,5,25,0,0
45620,20,6,1,22,10,14,8,16,24,21,3,23,8,16,13,5,11,70,35,28,0,0,0
45621,239,6,1,7,37,17,35,2,87,63,40,2,4,8,2,72,31,25,0,0,0,0,0
45622,1311,6,1,22,10,14,4,44,24,21,3,60,39,8,12,9,19,16,4,26,27,0,0
45623,20,6,1,22,10,17,8,16,24,21,47,39,8,16,13,5,11,38,26,28,0,0,0
45624,214,6,1,7,34,14,9,2,48,21,3,41,9,2,13,5,11,74,5,27,0,0,0
45625,392,6,1,22,10,17,4,44,24,21,3,23,15,26,12,30,16,19,12,100,31,28,0
45626,6,1,7,37,17,8,2,103,43,42,53,3,15,29,9,2,30,16,19,12,73,35,52
45627,20,66,1,56,10,17,36,12,180,3,15,90,38,12,13,5,11,70,35,52,0,0,0
45628,5293,50,51,1,22,37,17,31,2,24,85,84,3,47,15,31,2,4,9,16,61,9,27
45629,840,50,51,1,7,10,14,31,2,43,42,3,47,15,31,2,19,30,12,62,35,27,0
45630,222,6,1,7,10,14,4,18,150,45,63,4,18,13,5,11,19,40,25,0,0,0,0
45631,1059,6,1,7,34,14,8,2,59,55,46,45,23,31,12,20,9,8,54,0,0,0,0
45632,2216,32,33,1,22,10,17,4,44,24,21,3,101,8,12,13,5,11,9,19,25,0,0
45633,2189,6,1,7,10,14,35,2,48,21,3,29,15,35,2,13,5,11,31,30,27,0,0
45634,450,50,51,1,7,10,14,36,12,59,55,46,45,41,15,4,18,19,30,12,35,31,28
45635,1072,32,33,1,22,37,17,4,18,24,21,3,29,39,15,4,18,9,19,16,4,9,27
45636,226,50,51,1,7,34,14,31,2,137,110,41,15,31,2,9,19,16,75,8,28,0,0
45637,3043,6,67,22,10,14,40,2,24,21,3,23,35,2,20,83,40,25,0,0,0,0,0
45638,264,6,1,7,34,14,4,18,114,3,29,58,15,8,2,13,5,11,64,4,25,0,0
45639,20,66,1,56,49,4,18,89,3,29,4,18,13,5,11,76,8,54,0,0,0,0,0
45640,2166,6,1,7,10,17,8,2,95,185,3,23,15,8,2,13,5,11,71,35,28,0,0
45641,7518,6,1,22,10,17,4,44,24,85,84,3,23,5,12,30,16,19,12,75,36,28,0
45642,854,6,1,7,10,17,4,44,46,45,3,94,31,12,30,16,19,12,80,31,27,0,0
45643,944,6,1,22,34,14,4,18,24,21,3,29,39,15,4,18,13,5,11,82,8,25,0
45644,2578,6,1,22,10,17,26,16,24,21,3,29,39,8,12,9,19,16,30,26,25,0,0
45645,3335,6,1,7,37,17,26,2,291,3,122,15,26,2,13,5,11,73,40,25,0,0,0
45646,1342,32,33,1,22,10,14,26,12,24,21,3,23,15,31,12,4,9,16,83,5,25,0
45647,20,6,1,22,10,17,8,2,24,85,84,3,111,8,2,13,5,11,73,19,28,0,0
45648,233,6,1,22,10,14,26,16,24,21,3,29,39,4,44,9,19,16,69,38,27,0,0
45649,632,6,57,22,10,17,19,2,24,21,3,29,39,19,2,13,5,11,64,35,52,0,0
45650,723,32,33,1,22,37,17,4,18,24,21,3,23,4,18,20,4,8,25,0,0,0,0
45651,20,6,1,7,10,17,38,2,131,53,48,21,124,38,2,13,5,11,83,36,28,0,0
45652,20,6,67,56,49,19,12,129,3,29,19,12,13,5,11,73,4,27,0,0,0,0,0
45653,1970,32,33,67,7,34,14,8,2,48,21,3,23,41,8,2,20,72,30,27,0,0,0
45654,161,6,1,7,10,17,8,2,48,21,3,63,15,8,2,4,9,16,77,4,25,0,0
45655,20,6,1,22,49,8,11,24,21,3,47,39,8,11,13,5,11,72,26,25,0,0,0
45656,20,6,1,22,10,17,4,16,24,21,3,99,4,16,13,5,11,80,40,27,0,0,0
45657,1732,6,1,7,37,17,38,12,59,55,3,29,36,12,20,35,30,25,0,0,0,0,0
45658,203,6,1,7,37,17,31,2,46,45,3,29,19,2,19,30,12,30,38,27,0,0,0
45659,20,66,57,56,10,14,4,18,282,23,29,4,18,13,5,11,82,9,25,0,0,0,0
45660,188,201,50,51,1,7,10,17,36,2,144,41,23,36,2,4,9,16,26,9,54,0,0
45661,20,6,1,22,10,17,19,11,24,21,3,23,15,26,16,9,19,16,26,5,27,0,0
45662,4515,6,1,22,37,17,26,2,24,85,84,3,23,15,26,2,4,9,16,38,9,28,0
45663,20,6,1,22,10,14,4,18,24,21,3,60,39,15,4,18,13,5,11,77,30,28,0
45664,20,6,1,22,10,14,4,18,24,85,84,3,47,15,4,18,13,5,11,31,19,27,0
45665,209,50,51,1,7,10,14,4,18,43,42,3,47,15,4,18,4,9,16,5,30,28,0
45666,20,6,1,22,49,26,16,107,3,15,23,26,16,13,5,11,73,5,28,0,0,0,0
45667,20,6,1,22,10,17,31,12,24,85,84,3,23,15,31,12,13,5,11,74,30,28,0
45668,20,6,1,22,10,17,9,12,24,21,3,29,39,15,35,12,19,30,12,40,4,27,0
45669,20,66,57,56,49,8,2,265,3,23,15,8,2,13,5,11,75,31,25,0,0,0,0
45670,2868,6,1,7,37,17,31,2,46,45,3,23,15,31,2,20,30,31,28,0,0,0,0
45671,4512,6,1,7,10,14,8,2,48,21,175,53,29,58,8,2,13,5,11,35,31,27,0
45672,20,6,1,22,10,14,4,18,24,21,3,60,39,15,4,18,13,5,11,83,40,27,0
45673,530,6,1,7,37,17,4,18,96,95,3,23,15,4,18,13,5,11,70,19,25,0,0
45674,5458,6,1,22,10,14,31,12,24,21,3,29,39,15,5,12,9,19,16,64,5,28,0
45675,554,6,1,22,34,14,5,12,24,21,3,23,8,2,4,8,2,61,35,25,0,0,0
45676,2144,6,1,7,10,17,4,18,43,42,3,47,218,29,4,18,4,9,16,38,4,27,0
45677,20,6,1,22,10,14,4,18,24,21,3,15,4,18,13,5,11,79,8,27,0,0,0
45678,173,50,51,1,7,10,14,26,2,103,110,3,23,15,26,2,30,16,19,12,69,36,25
45679,3074,6,1,7,37,17,5,2,48,21,3,41,5,2,13,5,11,74,8,28,0,0,0
45680,1204,6,1,22,34,14,31,12,24,21,3,23,15,19,12,4,9,16,80,4,28,0,0
45681,702,6,1,7,10,17,26,12,98,3,29,15,26,12,13,5,11,80,5,27,0,0,0
45682,389,32,33,1,7,34,14,5,12,106,113,53,48,21,29,36,12,4,9,16,35,26,25
45683,1352,6,1,7,10,17,4,18,59,55,3,41,15,4,18,4,9,16,72,36,28,0,0
45684,554,6,1,7,10,14,8,2,48,21,86,172,94,41,8,2,30,16,19,12,38,5,27
45685,20,6,1,22,10,17,26,12,24,85,84,3,101,26,12,13,5,11,61,35,52,0,0
45686,20,6,93,22,10,14,8,11,24,21,3,29,39,8,11,13,5,11,80,38,25,0,0
45687,20,66,1,56,49,8,2,89,3,29,8,2,13,5,11,26,9,28,0,0,0,0,0
45688,20,6,1,22,10,14,4,18,24,21,3,47,15,4,18,13,5,11,69,9,27,0,0
45689,354,6,1,22,10,17,4,44,24,21,3,101,8,12,4,9,16,26,31,28,0,0,0
45690,553,32,33,1,22,10,14,4,44,24,21,3,29,39,8,12,13,5,11,72,31,27,0
45691,20,32,33,1,7,10,14,4,44,171,151,3,15,124,4,44,13,5,11,26,9,27,0
45692,300,6,1,7,34,14,5,2,59,55,3,23,41,5,2,13,5,11,36,9,28,0,0
45693,1351,6,1,7,10,14,9,12,46,45,87,41,9,12,13,5,11,83,19,28,0,0,0
45694,1261,32,33,1,7,37,17,26,2,323,46,45,23,15,26,2,20,74,35,27,0,0,0
45695,20,6,93,7,49,13,2,65,88,7,3,23,29,26,16,9,19,16,75,26,28,0,0
45696,889,50,51,1,7,34,14,9,2,292,293,3,15,9,2,13,5,11,80,8,27,0,0
45697,20,32,33,1,22,10,17,4,44,24,21,3,15,23,8,12,13,5,11,19,19,25,0
45698,283,230,50,51,1,7,37,17,8,2,43,42,3,63,15,8,2,4,9,16,64,4,28
45699,20,32,33,1,7,10,14,13,2,104,48,21,15,13,2,13,5,11,26,40,52,0,0
45700,3939,6,57,22,34,14,4,18,24,21,3,47,4,18,4,9,16,79,36,25,0,0,0
45701,7833,6,1,7,10,14,35,12,48,21,3,15,41,35,12,4,9,16,5,4,27,0,0
45702,222,6,1,7,10,14,8,16,59,55,65,88,7,68,8,12,5,30,16,36,26,27,0
45703,20,66,1,56,49,26,16,89,63,92,26,16,13,5,11,73,19,27,0,0,0,0,0
45704,6,1,7,10,14,26,12,145,105,46,45,23,29,58,38,12,30,16,19,12,36,9,27
45705,20,6,1,22,10,17,4,18,24,21,3,111,4,18,4,9,16,30,40,52,0,0,0
45706,1265,6,1,7,37,17,4,18,43,42,3,23,58,15,4,18,13,5,11,69,40,28,0
45707,969,6,1,7,34,14,8,2,46,45,59,21,119,41,8,2,13,5,11,76,26,27,0
45708,20,6,1,22,10,17,9,16,24,21,3,111,9,16,13,5,11,82,5,27,0,0,0
45709,1239,32,33,1,22,34,14,36,2,24,21,3,60,39,36,2,9,19,16,9,9,25,0
45710,561,6,1,7,10,17,8,2,323,3,15,23,8,2,13,5,11,70,9,54,0,0,0
45711,142,6,1,7,10,14,9,2,46,45,3,41,9,2,13,5,11,62,4,27,0,0,0
45712,2197,32,33,1,7,10,17,5,12,46,45,3,23,15,35,12,30,16,19,12,82,9,28
45713,208,6,1,7,10,14,36,12,43,42,3,122,36,12,13,5,11,77,36,28,0,0,0
45714,904,6,1,22,10,17,4,44,24,21,3,29,39,8,12,5,30,16,35,35,27,0,0
45715,807,6,57,7,10,17,9,2,43,42,3,47,15,4,18,20,31,36,28,0,0,0,0
45716,20,6,1,22,10,17,8,2,24,21,3,99,8,2,13,5,11,35,35,52,0,0,0
45717,20,6,1,22,10,17,26,16,24,21,3,29,39,26,16,13,5,11,8,31,25,0,0
45718,20,6,1,7,10,17,8,16,48,21,41,8,16,13,5,11,31,26,27,0,0,0,0
45719,162,50,51,1,7,37,17,8,2,43,42,3,122,15,8,2,20,69,26,28,0,0,0
45720,285,6,1,7,37,17,4,18,488,53,3,23,41,4,18,4,9,16,61,36,27,0,0
45721,664,6,1,7,34,14,36,12,59,55,3,109,36,12,13,5,11,69,4,25,0,0,0
45722,20,6,1,22,49,38,12,24,21,23,15,38,12,13,5,11,74,4,54,0,0,0,0
45723,20,6,1,7,10,17,26,2,189,3,23,15,26,2,13,5,11,83,26,25,0,0,0
45724,1761,6,1,7,10,17,9,2,48,21,3,41,9,2,13,5,11,19,31,27,0,0,0
45725,32,33,1,22,10,14,4,44,24,85,84,3,92,39,15,8,12,13,5,11,62,35,25
45726,256,6,1,7,37,17,61,2,152,105,3,23,29,61,2,13,5,11,36,4,54,0,0
45727,242,6,1,22,10,14,8,12,24,21,3,29,39,8,12,13,5,11,83,38,27,0,0
45728,259,32,33,1,7,10,17,26,12,48,21,3,41,31,12,4,9,16,26,9,25,0,0
45729,20,66,67,56,49,4,18,180,3,63,29,4,18,13,5,11,78,8,25,0,0,0,0
45730,999,6,1,7,34,14,36,2,86,97,3,15,5,2,20,74,36,25,0,0,0,0,0
45731,20,6,57,22,10,17,9,2,24,21,3,23,15,9,2,4,9,16,80,31,27,0,0
45732,1901,6,1,7,10,17,9,2,86,97,15,9,2,9,19,16,40,40,52,0,0,0,0
45733,2462,32,33,1,22,10,17,8,12,24,21,3,99,8,12,13,5,11,70,35,28,0,0
45734,257,6,1,7,10,14,4,18,59,55,3,41,15,4,18,19,30,12,76,36,27,0,0
45735,20,6,1,22,10,14,9,16,24,21,3,23,15,9,16,13,5,11,5,4,27,0,0
45736,20,66,57,56,49,4,18,174,3,90,15,4,18,13,5,11,26,30,27,0,0,0,0
45737,654,6,1,7,34,14,4,18,126,53,3,23,29,4,18,13,5,11,38,30,52,0,0
45738,6082,6,1,7,34,14,4,18,98,3,23,15,4,18,9,19,16,100,31,25,0,0,0
45739,1150,50,51,1,7,10,17,31,2,306,319,15,31,2,13,5,11,70,19,27,0,0,0
45740,237,32,33,1,7,10,14,9,2,59,55,3,41,15,9,2,5,30,16,36,8,28,0
45741,20,6,1,7,10,14,4,44,48,21,3,29,23,4,44,13,5,11,79,30,25,0,0
45742,1695,32,33,1,56,37,17,26,2,729,15,26,2,13,5,11,80,8,54,0,0,0,0
45743,20,32,33,93,7,10,17,13,2,43,42,3,23,15,26,11,13,5,11,8,19,28,0
45744,106,32,33,1,7,34,14,36,2,106,113,53,3,15,68,36,2,9,19,16,73,26,27
45745,1479,32,33,1,22,10,17,31,12,24,85,84,3,47,31,12,13,5,11,8,38,25,0
45746,20,6,1,22,49,9,16,107,3,147,102,9,16,13,5,11,74,31,28,0,0,0,0
45747,473,6,1,7,34,14,19,2,48,21,15,19,2,13,5,11,73,30,27,0,0,0,0
45748,842,32,33,1,7,34,14,40,12,87,23,15,35,12,20,100,4,25,0,0,0,0,0
45749,20,6,1,7,10,14,9,12,59,55,3,29,9,12,13,5,11,79,35,52,0,0,0
45750,20,6,67,22,10,14,31,2,24,21,3,29,39,31,2,13,5,11,5,35,25,0,0
45751,2237,6,1,7,10,14,9,2,117,53,48,21,23,15,9,2,9,19,16,79,26,27,0
45752,20,6,57,22,10,14,9,12,24,21,3,29,39,15,26,12,4,9,16,79,30,25,0
45753,47,1566,6,1,7,34,14,38,12,114,3,15,29,58,38,12,13,5,11,9,35,27,0
45754,682,50,51,1,7,10,14,8,2,130,55,3,68,9,2,19,30,12,74,4,27,0,0
45755,455,6,1,7,10,17,5,12,43,42,3,47,15,38,12,5,30,16,64,5,28,0,0
45756,20,6,1,22,10,17,9,16,24,21,3,29,39,9,16,13,5,11,19,31,28,0,0
45757,2039,32,33,1,7,37,17,31,12,204,205,59,55,63,9,12,20,19,19,28,0,0,0
45758,458,32,33,1,7,37,17,8,2,310,3,68,8,2,13,5,11,76,30,27,0,0,0
45759,376,32,33,1,7,37,17,8,2,119,3,15,29,8,2,20,26,36,28,0,0,0,0
45760,356,6,1,7,10,14,31,2,43,42,3,47,15,31,2,19,30,12,38,9,28,0,0
45761,237,32,33,1,22,34,14,4,18,24,21,3,29,39,15,4,18,13,5,11,26,8,25
45762,20,66,1,56,49,31,12,89,29,19,12,13,5,11,78,5,25,0,0,0,0,0,0
45763,470,6,1,7,10,14,19,2,87,23,29,19,2,13,5,11,74,40,52,0,0,0,0
45764,20,6,1,22,10,17,4,18,24,21,3,111,4,18,13,5,11,77,40,27,0,0,0
45765,1377,6,1,22,10,14,9,2,24,21,3,92,39,9,2,4,9,16,81,4,25,0,0
45766,1752,6,1,7,10,17,4,18,43,42,3,15,23,4,18,30,16,19,12,26,5,28,0
45767,32,33,1,7,10,17,8,2,171,151,48,21,23,41,8,2,30,16,19,12,62,4,25
45768,269,32,33,1,7,34,14,8,12,46,45,3,23,15,9,12,9,19,16,81,31,25,0
45769,844,50,51,1,7,34,14,35,2,117,53,3,15,41,35,2,13,5,11,30,30,27,0
45770,20,6,1,7,10,17,8,12,23,143,141,3,41,8,12,13,5,11,64,5,28,0,0
45771,20,6,1,7,10,14,4,18,117,53,3,15,29,4,18,13,5,11,82,38,28,0,0
45772,20,6,93,22,49,8,11,24,21,3,47,8,11,13,5,11,31,26,54,0,0,0,0
45773,187,6,1,7,10,17,8,2,48,21,3,23,15,8,2,30,16,19,12,4,4,28,0
45774,50,51,1,7,34,14,38,12,299,287,211,182,98,15,29,4,18,19,30,12,35,9,28
45775,1339,6,1,7,37,17,38,2,117,53,3,15,23,38,2,9,19,16,8,40,25,0,0
45776,4187,50,51,1,7,34,14,30,2,43,42,3,63,15,30,2,13,5,11,69,38,27,0
45777,1887,6,1,22,10,17,8,12,24,21,3,29,39,15,8,12,13,5,11,73,8,25,0
45778,588,555,50,51,1,7,10,14,40,12,43,42,3,29,41,4,18,5,30,16,81,8,28
45779,20,6,1,7,10,17,4,44,46,45,3,23,4,44,13,5,11,73,5,28,0,0,0
45780,280,32,33,1,7,34,14,5,2,106,113,53,29,15,5,2,4,9,16,78,38,28,0
45781,1458,6,1,7,10,14,4,18,43,42,3,15,29,4,18,4,9,16,69,38,28,0,0
45782,3949,6,1,7,34,14,38,12,121,116,63,15,35,12,13,5,11,26,36,27,0,0,0
45783,20,6,1,22,10,17,9,16,24,21,3,23,9,16,13,5,11,73,38,28,0,0,0
45784,20,6,1,22,10,14,8,16,24,21,3,60,39,15,9,12,5,30,16,75,26,28,0
45785,3270,6,1,22,10,14,4,44,24,21,3,47,15,4,44,4,9,16,40,5,27,0,0
45786,516,6,1,22,10,17,26,16,24,21,3,29,39,26,16,13,5,11,78,35,52,0,0
45787,283,230,32,33,1,7,10,17,4,44,48,21,3,41,8,12,13,5,11,70,40,27,0
45788,20,6,1,22,37,17,31,12,24,21,3,111,15,19,12,13,5,11,77,30,25,0,0
45789,1093,6,1,7,10,17,40,12,43,42,3,29,15,35,12,20,74,8,27,0,0,0,0
45790,20,6,1,22,34,14,4,18,24,85,84,3,29,39,4,18,13,5,11,40,38,25,0
45791,835,6,1,7,10,14,38,12,48,21,3,23,15,35,12,4,9,16,77,26,25,0,0
45792,289,6,1,22,10,14,26,16,24,21,3,23,9,12,5,30,16,19,35,25,0,0,0
45793,1976,6,1,22,10,17,4,18,24,21,3,29,39,15,4,18,4,9,16,31,26,28,0
45794,744,32,33,1,22,34,14,9,12,24,21,3,23,15,9,12,13,5,11,19,30,25,0
45795,448,6,1,7,10,14,9,12,96,95,3,23,15,9,12,4,9,16,78,4,27,0,0
45796,364,6,1,7,34,14,8,2,46,45,3,23,8,2,30,16,19,12,81,36,25,0,0
45797,7574,6,1,22,10,14,4,44,24,21,3,23,8,12,4,9,16,4,35,28,0,0,0
45798,20,6,1,7,10,14,35,12,128,3,23,41,35,12,13,5,11,76,4,27,0,0,0
45799,47,32,33,1,22,34,14,9,2,107,3,134,102,9,2,30,16,19,12,81,30,52,0
45800,20,6,1,22,34,14,8,2,24,21,3,60,39,8,2,4,9,16,82,30,25,0,0
45801,2503,6,1,7,10,14,8,2,48,21,3,47,41,26,2,8,2,75,8,27,0,0,0
45802,1612,3744,6,1,22,10,14,4,44,24,21,3,23,4,44,13,5,11,74,5,25,0,0
45803,755,1805,6,67,7,10,14,9,2,96,95,3,23,15,9,2,4,9,16,38,38,25,0
45804,2471,6,1,7,10,14,26,2,86,125,3,23,90,31,2,9,19,16,82,4,25,0,0
45805,3774,6,1,7,10,14,8,2,43,42,3,63,15,8,2,19,30,12,81,30,27,0,0
45806,869,32,33,1,7,34,14,31,2,43,42,46,45,23,15,31,2,13,5,11,30,38,25
45807,892,6,1,7,10,14,31,2,86,97,3,15,23,31,2,13,5,11,61,38,25,0,0
45808,368,6,1,7,34,14,5,2,43,42,65,88,7,63,146,41,5,2,20,31,5,27,0
45809,1659,6,1,22,10,17,4,44,24,21,3,60,39,15,26,12,30,16,19,12,82,5,28
45810,359,6,1,7,10,17,26,16,65,55,157,135,139,94,15,4,44,9,19,16,19,5,28
45811,244,32,33,67,7,10,17,8,2,48,21,3,41,15,8,2,13,5,11,76,30,28,0
45812,2167,32,33,1,22,10,14,4,18,24,21,3,47,4,18,5,30,16,77,31,28,0,0
45813,1463,32,33,1,7,37,17,8,2,48,21,3,41,8,2,20,19,9,28,0,0,0,0
45814,6565,6,1,22,10,14,4,44,24,21,3,15,29,39,8,12,4,9,16,72,19,27,0
45815,1391,50,51,1,7,34,14,8,2,43,42,3,122,15,4,18,20,64,26,28,0,0,0
45816,430,32,33,1,7,37,17,4,18,65,88,7,3,63,4,18,9,19,16,4,19,27,0
45817,537,6,93,22,10,17,4,18,24,21,3,29,39,4,18,13,5,11,26,9,27,0,0
45818,5026,50,51,1,7,10,14,8,12,86,125,90,8,12,13,5,11,69,19,27,0,0,0
45819,198,32,33,1,22,34,14,36,12,24,21,3,60,39,38,12,4,9,16,79,4,54,0
45820,20,6,1,22,10,17,9,16,24,21,3,29,39,9,16,13,5,11,78,26,27,0,0
45821,6879,6,1,7,10,14,4,18,46,45,260,29,4,18,4,9,16,69,36,28,0,0,0
45822,2880,6,1,7,10,17,8,2,175,53,23,15,26,2,8,2,36,4,27,0,0,0,0
45823,4217,32,33,1,22,10,17,4,18,24,21,3,29,39,15,4,18,4,9,16,5,19,25
45824,570,6,1,7,10,14,8,2,43,42,3,47,15,8,2,13,5,11,26,31,25,0,0
45825,20,6,1,7,10,17,9,11,48,21,3,29,4,44,5,30,16,26,31,28,0,0,0
45826,2487,6,1,7,10,14,8,2,48,21,3,41,8,2,4,9,16,82,5,27,0,0,0
